scheme,parameter_name,parameter_value,effective_block_length_tokens,sample_index,T_prime,n_sentences,n_source_units,n_reversal_blocks,is_identity,forward_log_likelihood,reordered_log_likelihood,sigma,sigma_per_token,raw_reference_sigma,reference_difference
sentence_k,k_sentences,3,67.64034687357372,507,116,3,3,1,1,-366.9736022949219,-366.9736022949219,0.0,0.0,,
sentence_k,k_sentences,3,67.64034687357372,508,115,3,3,1,1,-449.219970703125,-449.219970703125,0.0,0.0,,
sentence_k,k_sentences,3,67.64034687357372,509,69,3,3,1,1,-312.7046203613281,-312.7046203613281,0.0,0.0,,
sentence_k,k_sentences,3,67.64034687357372,510,77,4,4,2,0,-277.19158935546875,-321.6136474609375,44.42205810546875,0.5769098455255682,,
sentence_k,k_sentences,3,67.64034687357372,511,111,3,3,1,1,-356.9543762207031,-356.9543762207031,0.0,0.0,,
sentence_k,k_sentences,3,67.64034687357372,512,110,5,5,2,0,-340.377197265625,-385.22747802734375,44.85028076171875,0.4077298251065341,,
sentence_k,k_sentences,3,67.64034687357372,513,52,2,2,1,1,-285.92340087890625,-285.92340087890625,0.0,0.0,,
sentence_k,k_sentences,3,67.64034687357372,514,120,4,4,2,0,-453.1712646484375,-493.10516357421875,39.93389892578125,0.3327824910481771,,
sentence_k,k_sentences,3,67.64034687357372,515,114,6,6,2,0,-434.6744384765625,-460.18182373046875,25.50738525390625,0.22374899345531798,,
fixed_token_l,l_tokens,1,1.0,0,58,2,58,58,0,-311.3075866699219,-558.1614990234375,246.85391235351562,4.256101937129579,246.8541095880937,-0.00019723457808140665
fixed_token_l,l_tokens,1,1.0,1,81,4,81,81,0,-312.43853759765625,-661.3394775390625,348.90093994140625,4.307419011622299,348.8942488078901,0.006691133516142145
fixed_token_l,l_tokens,1,1.0,2,92,3,92,92,0,-428.44061279296875,-704.8389282226562,276.3983154296875,3.0043295155400815,276.39428972802125,0.004025701666250825
fixed_token_l,l_tokens,1,1.0,3,78,3,78,78,0,-307.59100341796875,-623.3679809570312,315.7769775390625,4.048422788962339,315.7701404612453,0.006837077817181125
fixed_token_l,l_tokens,1,1.0,4,100,7,100,100,0,-308.3802490234375,-525.9385375976562,217.55828857421875,2.1755828857421875,217.55797266236914,0.0003159118496114388
fixed_token_l,l_tokens,1,1.0,5,117,3,117,117,0,-500.6953125,-935.5633544921875,434.8680419921875,3.7168208717280984,434.8549353962735,0.013106595913995989
fixed_token_l,l_tokens,1,1.0,6,103,1,103,103,0,-280.08978271484375,-809.765625,529.6758422851562,5.142483905681129,529.6798927627206,-0.0040504775643057656
fixed_token_l,l_tokens,1,1.0,7,111,3,111,111,0,-376.2451477050781,-776.8297729492188,400.5846252441406,3.6088704976949604,400.5790372768388,0.005587967301835306
fixed_token_l,l_tokens,1,1.0,8,98,2,98,98,0,-322.00274658203125,-691.7137451171875,369.71099853515625,3.7725612095424106,369.7054416841711,0.005556850985158235
fixed_token_l,l_tokens,1,1.0,9,118,10,118,118,0,-448.4348449707031,-956.758544921875,508.3236999511719,4.307827965687897,508.31218040024396,0.011519550927914679
fixed_token_l,l_tokens,1,1.0,10,112,8,112,112,0,-377.0745849609375,-761.4271850585938,384.35260009765625,3.431719643729074,384.3464631360548,0.006136961601441726
fixed_token_l,l_tokens,1,1.0,11,116,6,116,116,0,-461.6883544921875,-872.7980346679688,411.10968017578125,3.544048967032597,411.0975686634483,0.012111512332921848
fixed_token_l,l_tokens,1,1.0,12,115,3,115,115,0,-247.86082458496094,-959.3427734375,711.4819488525391,6.18679955523947,711.4796079009989,0.002340951540190872
fixed_token_l,l_tokens,1,1.0,13,34,1,34,34,0,-211.07730102539062,-320.34344482421875,109.26614379882812,3.213710111730239,109.26641890406609,-0.00027510523796081543
fixed_token_l,l_tokens,1,1.0,14,101,4,101,101,0,-376.2274475097656,-787.6721801757812,411.4447326660156,4.073710224415996,411.4399112620449,0.0048214039707090706
fixed_token_l,l_tokens,1,1.0,15,57,2,57,57,0,-205.5380096435547,-465.3763122558594,259.8383026123047,4.558566712496574,259.8381107095629,0.0001919027417898178
fixed_token_l,l_tokens,1,1.0,16,116,7,116,116,0,-490.062744140625,-946.9814453125,456.918701171875,3.9389543204471984,456.90623210335616,0.012469068518839777
fixed_token_l,l_tokens,1,1.0,17,83,3,83,83,0,-416.4178161621094,-725.5589599609375,309.1411437988281,3.7245920939617845,309.1329551469098,0.008188651918317191
fixed_token_l,l_tokens,1,1.0,18,116,3,116,116,0,-389.06011962890625,-864.3196411132812,475.259521484375,4.097064840382543,475.2475910948124,0.011930389562621713
fixed_token_l,l_tokens,1,1.0,19,113,3,113,113,0,-425.692626953125,-918.2735595703125,492.5809326171875,4.359123297497234,492.57213375897845,0.008798858209047467
fixed_token_l,l_tokens,1,1.0,20,90,2,90,90,0,-364.75250244140625,-747.8610229492188,383.1085205078125,4.256761338975695,383.10221707160235,0.006303436210146174
fixed_token_l,l_tokens,1,1.0,21,6,1,6,6,0,-36.768218994140625,-56.363765716552734,19.59554672241211,3.2659244537353516,19.595478534698486,6.818771362304688e-05
fixed_token_l,l_tokens,1,1.0,22,118,9,118,118,0,-447.64788818359375,-946.9100341796875,499.26214599609375,4.231035135560116,499.25232457633865,0.00982141975509876
fixed_token_l,l_tokens,1,1.0,23,114,5,114,114,0,-523.0336303710938,-926.5818481445312,403.5482177734375,3.5398966471354165,403.5402045538067,0.008013219630811363
fixed_token_l,l_tokens,1,1.0,24,92,3,92,92,0,-254.38372802734375,-753.599609375,499.21588134765625,5.426259579865829,499.20934108347865,0.0065402641776017845
fixed_token_l,l_tokens,1,1.0,25,102,3,102,102,0,-532.199951171875,-845.9450073242188,313.74505615234375,3.0759319230621935,313.7351643964648,0.009891755878925323
fixed_token_l,l_tokens,1,1.0,26,120,9,120,120,0,-584.3988037109375,-954.4024047851562,370.00360107421875,3.083363342285156,369.9940108314004,0.009590242818376282
fixed_token_l,l_tokens,1,1.0,27,83,6,83,83,0,-319.9759826660156,-717.1827392578125,397.2067565917969,4.785623573395143,397.1991097475402,0.007646844256669283
fixed_token_l,l_tokens,1,1.0,28,97,3,97,97,0,-429.02752685546875,-845.6611328125,416.63360595703125,4.295191813990013,416.627163220488,0.006442736543249339
fixed_token_l,l_tokens,1,1.0,30,90,4,90,90,0,-363.2315673828125,-773.2110595703125,409.9794921875,4.555327690972222,409.9719197975937,0.007572389906272292
fixed_token_l,l_tokens,1,1.0,31,96,2,96,96,0,-374.9017028808594,-773.2642822265625,398.3625793457031,4.149610201517741,398.3522418870125,0.01033745869062841
fixed_token_l,l_tokens,1,1.0,32,59,3,59,59,0,-209.4251708984375,-495.9024658203125,286.477294921875,4.855547371557203,286.477301299572,-6.377696990966797e-06
fixed_token_l,l_tokens,1,1.0,33,109,3,109,109,0,-467.4934387207031,-913.7169799804688,446.2235412597656,4.093793956511611,446.21289068638,0.010650573385646567
fixed_token_l,l_tokens,1,1.0,34,90,5,90,90,0,-363.75469970703125,-735.9710083007812,372.21630859375,4.135736762152778,372.2109023753146,0.0054062184353824705
fixed_token_l,l_tokens,1,1.0,35,61,4,61,61,0,-312.68377685546875,-484.6859436035156,172.00216674804688,2.8197076516073256,172.00178185850382,0.00038488954305648804
fixed_token_l,l_tokens,1,1.0,36,110,5,110,110,0,-399.5043029785156,-838.310791015625,438.8064880371094,3.989149891246449,438.79567676997976,0.010811267129611224
fixed_token_l,l_tokens,1,1.0,37,117,8,117,117,0,-361.0013427734375,-776.4818115234375,415.48046875,3.5511151175213675,415.4710842144268,0.009384535573190078
fixed_token_l,l_tokens,1,1.0,38,92,4,92,92,0,-337.54443359375,-718.720458984375,381.176025390625,4.143217667289402,381.1668851618888,0.00914022873621434
fixed_token_l,l_tokens,1,1.0,39,117,7,117,117,0,-473.8877258300781,-920.66015625,446.7724304199219,3.8185677813668537,446.76193592022173,0.010494499700143933
fixed_token_l,l_tokens,1,1.0,40,118,4,118,118,0,-537.3257446289062,-891.1636962890625,353.83795166015625,2.998626708984375,353.8314072313806,0.0065444287756690755
fixed_token_l,l_tokens,1,1.0,41,90,5,90,90,0,-404.18487548828125,-694.0555419921875,289.87066650390625,3.2207851833767362,289.8647598879761,0.005906615930143744
fixed_token_l,l_tokens,1,1.0,42,49,1,49,49,0,-234.12506103515625,-422.25640869140625,188.13134765625,3.8394152582908165,188.13063033344224,0.0007173228077590466
fixed_token_l,l_tokens,1,1.0,43,83,4,83,83,0,-273.1708984375,-690.1416015625,416.970703125,5.0237434111445785,416.96559912504745,0.00510399995255284
fixed_token_l,l_tokens,1,1.0,44,111,5,111,111,0,-353.02227783203125,-832.6641845703125,479.64190673828125,4.321098258903435,479.63365505845286,0.008251679828390479
fixed_token_l,l_tokens,1,1.0,45,103,8,103,103,0,-432.636474609375,-722.7117919921875,290.0753173828125,2.8162652173088594,290.068443390046,0.006873992766486481
fixed_token_l,l_tokens,1,1.0,46,118,7,118,118,0,-473.4691162109375,-945.1296997070312,471.66058349609375,3.9971235889499472,471.6506515319925,0.009931964101269841
fixed_token_l,l_tokens,1,1.0,47,98,4,98,98,0,-435.95867919921875,-817.6572875976562,381.6986083984375,3.8948837591677297,381.69155871868134,0.007049679756164551
fixed_token_l,l_tokens,1,1.0,48,81,3,81,81,0,-354.65362548828125,-729.480224609375,374.82659912109375,4.627488878038195,374.81996911461465,0.006630006479099393
fixed_token_l,l_tokens,1,1.0,49,107,9,107,107,0,-434.3629150390625,-847.4600830078125,413.09716796875,3.860721195969626,413.0947499583417,0.002418010408291593
fixed_token_l,l_tokens,1,1.0,50,87,2,87,87,0,-354.30548095703125,-662.2947998046875,307.98931884765625,3.540107113191451,307.9838128015399,0.005506046116352081
fixed_token_l,l_tokens,1,1.0,51,118,4,118,118,0,-516.0234375,-962.08251953125,446.05908203125,3.7801617121292375,446.0476949450094,0.011387086240574718
fixed_token_l,l_tokens,1,1.0,52,75,5,75,75,0,-326.4295654296875,-608.4409790039062,282.01141357421875,3.7601521809895835,282.0060899145901,0.0053236596286296844
fixed_token_l,l_tokens,1,1.0,53,18,1,18,18,0,-74.81290435791016,-187.85037231445312,113.03746795654297,6.279859330919054,113.0374224295374,4.5527005568146706e-05
fixed_token_l,l_tokens,1,1.0,54,93,3,93,93,0,-415.6016845703125,-675.884521484375,260.2828369140625,2.79874018187164,260.27838995555067,0.004446958511834964
fixed_token_l,l_tokens,1,1.0,55,109,4,109,109,0,-304.6408996582031,-795.5608520507812,490.9199523925781,4.503852774243836,490.91295043918944,0.007001953388680704
fixed_token_l,l_tokens,1,1.0,56,93,4,93,93,0,-379.7958068847656,-751.3308715820312,371.5350646972656,3.995000695669523,371.5293820740044,0.005682623261236586
fixed_token_l,l_tokens,1,1.0,57,112,4,112,112,0,-468.4061279296875,-899.8280029296875,431.421875,3.8519810267857144,431.4148561384063,0.007018861593678594
fixed_token_l,l_tokens,1,1.0,58,92,3,92,92,0,-331.00921630859375,-807.809326171875,476.80010986328125,5.182609889818274,476.792669337141,0.007440526140271686
fixed_token_l,l_tokens,1,1.0,59,116,5,116,116,0,-477.8038024902344,-949.1366577148438,471.3328552246094,4.063214269177667,471.32551377886557,0.0073414457438047975
fixed_token_l,l_tokens,1,1.0,60,111,3,111,111,0,-428.660888671875,-931.10498046875,502.444091796875,4.526523349521397,502.4317231685709,0.012368628304102458
fixed_token_l,l_tokens,1,1.0,61,118,8,118,118,0,-447.87664794921875,-827.6661987304688,379.78955078125,3.218555515095339,379.783065353251,0.006485427998995874
fixed_token_l,l_tokens,1,1.0,62,68,3,68,68,0,-272.37945556640625,-554.8260498046875,282.44659423828125,4.153626385857077,282.4414818470832,0.005112391198053956
fixed_token_l,l_tokens,1,1.0,63,85,3,85,85,0,-403.21075439453125,-746.78662109375,343.57586669921875,4.042069019990809,343.56916925590485,0.006697443313896656
fixed_token_l,l_tokens,1,1.0,64,86,5,86,86,0,-401.53515625,-687.8931884765625,286.3580322265625,3.3297445607739826,286.3499230667949,0.008109159767627716
fixed_token_l,l_tokens,1,1.0,65,119,8,119,119,0,-403.93609619140625,-974.5778198242188,570.6417236328125,4.795308601956408,570.6302337587113,0.011489874101243913
fixed_token_l,l_tokens,1,1.0,66,75,2,75,75,0,-430.5547790527344,-694.8778076171875,264.3230285644531,3.5243070475260416,264.3177251992747,0.0053033651784062386
fixed_token_l,l_tokens,1,1.0,67,120,7,120,120,0,-483.74920654296875,-893.6236572265625,409.87445068359375,3.4156204223632813,409.869447781879,0.00500290171476081
fixed_token_l,l_tokens,1,1.0,68,98,4,98,98,0,-395.70550537109375,-791.592529296875,395.88702392578125,4.039663509446747,395.87555974714996,0.011464178631285904
fixed_token_l,l_tokens,1,1.0,69,96,4,96,96,0,-387.06488037109375,-780.6903686523438,393.62548828125,4.1002655029296875,393.61437296227086,0.011115318979136646
fixed_token_l,l_tokens,1,1.0,70,118,6,118,118,0,-434.06927490234375,-915.6102294921875,481.54095458984375,4.0808555473715575,481.53237494560017,0.008579644243582152
fixed_token_l,l_tokens,1,1.0,71,89,1,89,89,0,-420.9001770019531,-761.6744995117188,340.7743225097656,3.8289249720198386,340.7661846065457,0.00813790321990382
fixed_token_l,l_tokens,1,1.0,72,115,5,115,115,0,-451.85589599609375,-915.4580078125,463.60211181640625,4.031322711447011,463.5911533652834,0.010958451122860424
fixed_token_l,l_tokens,1,1.0,73,113,5,113,113,0,-539.560791015625,-926.088134765625,386.52734375,3.4205959623893807,386.5215127065894,0.005831043410580605
fixed_token_l,l_tokens,1,1.0,74,120,9,120,120,0,-440.6827697753906,-925.06005859375,484.3772888183594,4.036477406819661,484.3646568902768,0.012631928082555532
fixed_token_l,l_tokens,1,1.0,76,68,2,68,68,0,-290.3661804199219,-549.8991088867188,259.5329284667969,3.8166607127470127,259.5265259533189,0.006402513477951288
fixed_token_l,l_tokens,1,1.0,77,101,6,101,101,0,-373.3042907714844,-808.1209716796875,434.8166809082031,4.305115652556466,434.80728690480464,0.009394003398483619
fixed_token_l,l_tokens,1,1.0,78,102,2,102,102,0,-517.1190185546875,-831.5745849609375,314.45556640625,3.082897709865196,314.452724810224,0.0028415960259735584
fixed_token_l,l_tokens,1,1.0,79,107,4,107,107,0,-415.649658203125,-860.4307861328125,444.7811279296875,4.156832971305491,444.7732954391686,0.007832490518921986
fixed_token_l,l_tokens,1,1.0,80,105,4,105,105,0,-341.714111328125,-786.9406127929688,445.22650146484375,4.2402523949032735,445.21744748925266,0.009053975591086783
fixed_token_l,l_tokens,1,1.0,81,120,4,120,120,0,-618.1571044921875,-979.987548828125,361.8304443359375,3.015253702799479,361.8215383096831,0.008906026254408062
fixed_token_l,l_tokens,1,1.0,82,118,4,118,118,0,-580.5557861328125,-970.7799072265625,390.22412109375,3.3069840770656778,390.2168588944478,0.007262199302203953
fixed_token_l,l_tokens,1,1.0,83,112,3,112,112,0,-526.669677734375,-971.7587280273438,445.08905029296875,3.9740093776157925,445.078120934646,0.010929358322755434
fixed_token_l,l_tokens,1,1.0,84,110,7,110,110,0,-453.99383544921875,-901.167724609375,447.17388916015625,4.065217174183239,447.16743654944,0.006452610716223717
fixed_token_l,l_tokens,1,1.0,85,114,3,114,114,0,-458.66461181640625,-864.527587890625,405.86297607421875,3.560201544510691,405.85618926153984,0.006786812678910792
fixed_token_l,l_tokens,1,1.0,86,108,3,108,108,0,-437.96783447265625,-886.7042236328125,448.73638916015625,4.154966566297743,448.72359946953657,0.012789690619683824
fixed_token_l,l_tokens,1,1.0,87,110,4,110,110,0,-529.0153198242188,-938.0245971679688,409.00927734375,3.7182661576704548,408.9996559187566,0.009621424993383698
fixed_token_l,l_tokens,1,1.0,88,103,6,103,103,0,-412.906982421875,-807.123046875,394.216064453125,3.827340431583738,394.20711531399866,0.008949139126343653
fixed_token_l,l_tokens,1,1.0,89,94,4,94,94,0,-411.9735107421875,-734.6671142578125,322.693603515625,3.4329106756981385,322.6857647387078,0.00783877691719681
fixed_token_l,l_tokens,1,1.0,90,69,3,69,69,0,-219.21090698242188,-580.2236938476562,361.0127868652344,5.232069374858469,361.0097869340316,0.0029999312027939595
fixed_token_l,l_tokens,1,1.0,91,108,7,108,108,0,-326.4315185546875,-764.3568115234375,437.92529296875,4.054863823784722,437.9181371937302,0.007155775019782595
fixed_token_l,l_tokens,1,1.0,92,109,3,109,109,0,-550.8461303710938,-948.414306640625,397.56817626953125,3.64741446118836,397.5561538655602,0.012022403971059248
fixed_token_l,l_tokens,1,1.0,93,93,4,93,93,0,-398.544189453125,-777.7403564453125,379.1961669921875,4.077378139700941,379.1873140289681,0.00885296321939677
fixed_token_l,l_tokens,1,1.0,94,67,1,67,67,0,-267.3122863769531,-526.3123779296875,259.0000915527344,3.865673008249767,258.9939427234349,0.006148829299490899
fixed_token_l,l_tokens,1,1.0,95,108,2,108,108,0,-539.046630859375,-923.658935546875,384.6123046875,3.5612250434027777,384.602397248731,0.009907438769005239
fixed_token_l,l_tokens,1,1.0,96,99,8,99,99,0,-490.8243408203125,-899.0463256835938,408.22198486328125,4.123454392558396,408.21423096285434,0.007753900426905602
fixed_token_l,l_tokens,1,1.0,97,104,6,104,104,0,-412.0705261230469,-810.0235595703125,397.9530334472656,3.8264714754544773,397.9442991122196,0.008734335046028718
fixed_token_l,l_tokens,1,1.0,98,119,5,119,119,0,-457.51776123046875,-921.2896728515625,463.77191162109375,3.897242954799107,463.7583952554269,0.013516365666873753
fixed_token_l,l_tokens,1,1.0,99,87,2,87,87,0,-361.3621520996094,-636.044677734375,274.6825256347656,3.1572704095950073,274.6803042750689,0.0022213596967048943
fixed_token_l,l_tokens,1,1.0,100,104,6,104,104,0,-322.4985046386719,-696.6666870117188,374.1681823730469,3.59777098435622,374.1589422397228,0.009240133324055932
fixed_token_l,l_tokens,1,1.0,101,104,7,104,104,0,-239.97544860839844,-674.1109619140625,434.13551330566406,4.174379935631385,434.1396753883382,-0.004162082674156409
fixed_token_l,l_tokens,1,1.0,102,108,2,108,108,0,-439.73284912109375,-867.2330322265625,427.50018310546875,3.95833502875434,427.4914121144975,0.008770990971243009
fixed_token_l,l_tokens,1,1.0,103,104,4,104,104,0,-428.7499084472656,-830.8596801757812,402.1097717285156,3.8664401127741885,402.0996101461351,0.010161582380533218
fixed_token_l,l_tokens,1,1.0,104,109,13,109,109,0,-84.52875518798828,-848.33935546875,763.8106002807617,7.007436699823502,763.816411572245,-0.005811291483269088
fixed_token_l,l_tokens,1,1.0,105,103,4,103,103,0,-462.8609313964844,-802.599853515625,339.7389221191406,3.2984361370790354,339.73040911048884,0.008513008651789278
fixed_token_l,l_tokens,1,1.0,106,89,2,89,89,0,-298.8559265136719,-703.637451171875,404.7815246582031,4.548107018631495,404.7763083524769,0.005216305726207793
fixed_token_l,l_tokens,1,1.0,107,120,6,120,120,0,-427.0845642089844,-899.6488037109375,472.5642395019531,3.938035329182943,472.5535534397495,0.010686062203603797
fixed_token_l,l_tokens,1,1.0,108,119,7,119,119,0,-588.989013671875,-988.41796875,399.428955078125,3.356545840992647,399.4172117598355,0.011743318289518356
fixed_token_l,l_tokens,1,1.0,109,97,7,97,97,0,-513.1624755859375,-854.704833984375,341.5423583984375,3.521055241221005,341.5324949390488,0.00986345938872546
fixed_token_l,l_tokens,1,1.0,110,66,2,66,66,0,-283.78350830078125,-591.7793579101562,307.995849609375,4.6666037819602275,307.9909001891501,0.004949420224875212
fixed_token_l,l_tokens,1,1.0,111,76,2,76,76,0,-234.794189453125,-609.2066040039062,374.41241455078125,4.926479138826069,374.408532775451,0.0038817753302282654
fixed_token_l,l_tokens,1,1.0,112,99,4,99,99,0,-318.4194641113281,-816.0523681640625,497.6329040527344,5.0265949904316605,497.6252155639959,0.007688488738494925
fixed_token_l,l_tokens,1,1.0,113,113,4,113,113,0,-334.6194763183594,-842.427734375,507.8082580566406,4.493878389881775,507.80150140942715,0.006756647213478573
fixed_token_l,l_tokens,1,1.0,114,118,4,118,118,0,-305.2322692871094,-653.4837036132812,348.2514343261719,2.951283341747219,348.25243496762414,-0.001000641452264972
fixed_token_l,l_tokens,1,1.0,115,110,3,110,110,0,-313.40008544921875,-756.954345703125,443.55426025390625,4.0323114568536935,443.5471737089101,0.007086544996127486
fixed_token_l,l_tokens,1,1.0,116,93,3,93,93,0,-402.46966552734375,-847.5872802734375,445.11761474609375,4.78621091124832,445.1102452278137,0.007369518280029297
fixed_token_l,l_tokens,1,1.0,117,72,2,72,72,0,-238.68878173828125,-555.572265625,316.88348388671875,4.401159498426649,316.8776567051973,0.005827181521453895
fixed_token_l,l_tokens,1,1.0,118,79,3,79,79,0,-361.7176513671875,-642.8239135742188,281.10626220703125,3.5583071165446993,281.0972300833091,0.00903212372213602
fixed_token_l,l_tokens,1,1.0,119,78,3,78,78,0,-203.92279052734375,-546.672607421875,342.74981689453125,4.39422842172476,342.74534887075424,0.004468023777008057
fixed_token_l,l_tokens,1,1.0,120,94,1,94,94,0,-245.6143035888672,-777.624755859375,532.0104522705078,5.659685662452211,532.01207083847,-0.0016185679621685267
fixed_token_l,l_tokens,1,1.0,121,62,2,62,62,0,-269.9197692871094,-506.2046813964844,236.284912109375,3.8110469695060485,236.2851285887882,-0.00021647941321134567
fixed_token_l,l_tokens,1,1.0,123,94,4,94,94,0,-358.5362243652344,-823.8156127929688,465.2793884277344,4.949780727954621,465.27466874424135,0.004719683493021876
fixed_token_l,l_tokens,1,1.0,124,117,7,117,117,0,-377.1919860839844,-860.83642578125,483.6444396972656,4.133713159805689,483.6380298352742,0.0064098619914148
fixed_token_l,l_tokens,1,1.0,125,103,4,103,103,0,-430.03564453125,-805.2454223632812,375.20977783203125,3.642813377010012,375.19913138309494,0.01064644893631339
fixed_token_l,l_tokens,1,1.0,126,120,2,120,120,0,-638.3267822265625,-1064.05078125,425.7239990234375,3.5476999918619794,425.72033055871725,0.003668464720249176
fixed_token_l,l_tokens,1,1.0,127,98,3,98,98,0,-433.15985107421875,-786.7215576171875,353.56170654296875,3.6077725157445792,353.5536797232926,0.008026819676160812
fixed_token_l,l_tokens,1,1.0,128,106,9,106,106,0,-429.6202392578125,-842.0396118164062,412.41937255859375,3.8907487977225825,412.4100933521986,0.009279206395149231
fixed_token_l,l_tokens,1,1.0,129,73,3,73,73,0,-215.22540283203125,-581.2259521484375,366.00054931640625,5.013706155019264,365.9930891172262,0.007460199180059135
fixed_token_l,l_tokens,1,1.0,131,117,3,117,117,0,-557.7077026367188,-901.8681640625,344.16046142578125,2.9415424053485575,344.1524413637817,0.008020061999559402
fixed_token_l,l_tokens,1,1.0,132,116,6,116,116,0,-453.1390075683594,-919.9888305664062,466.8498229980469,4.024567439638335,466.840765781526,0.009057216520886868
fixed_token_l,l_tokens,1,1.0,133,55,1,55,55,0,-178.52719116210938,-461.86590576171875,283.3387145996094,5.15161299272017,283.33850500846165,0.0002095911477226764
fixed_token_l,l_tokens,1,1.0,134,106,9,106,106,0,-227.63417053222656,-581.62158203125,353.98741149902344,3.339503882066259,353.99060747186013,-0.0031959728366928175
fixed_token_l,l_tokens,1,1.0,135,103,5,103,103,0,-454.6622619628906,-796.6805419921875,342.0182800292969,3.320565825527154,342.006688154288,0.011591875008889474
fixed_token_l,l_tokens,1,1.0,136,120,5,120,120,0,-341.19244384765625,-1001.2894897460938,660.0970458984375,5.5008087158203125,660.0885284965334,0.008517401904100552
fixed_token_l,l_tokens,1,1.0,137,90,4,90,90,0,-311.64801025390625,-722.8853759765625,411.23736572265625,4.5693040635850695,411.22925352933817,0.008112193318083882
fixed_token_l,l_tokens,1,1.0,138,102,7,102,102,0,-330.39202880859375,-699.5081176757812,369.1160888671875,3.6187851849724266,369.1065589201171,0.009529947070404887
fixed_token_l,l_tokens,1,1.0,139,78,5,78,78,0,-177.7613525390625,-596.84716796875,419.0858154296875,5.372895069611379,419.08321175106903,0.0026036786184704397
fixed_token_l,l_tokens,1,1.0,140,110,5,110,110,0,-395.8043518066406,-868.3473510742188,472.5429992675781,4.295845447887074,472.5353257184033,0.00767354917479679
fixed_token_l,l_tokens,1,1.0,141,101,6,101,101,0,-283.23394775390625,-725.855712890625,442.62176513671875,4.382393714224938,442.6166086309822,0.0051565057365223765
fixed_token_l,l_tokens,1,1.0,142,110,2,110,110,0,-390.80194091796875,-892.8388671875,502.03692626953125,4.5639720569957385,502.02690171870927,0.010024550821981393
fixed_token_l,l_tokens,1,1.0,143,102,3,102,102,0,-396.8622131347656,-783.1484375,386.2862243652344,3.787119846717984,386.2777299153677,0.00849444986670278
fixed_token_l,l_tokens,1,1.0,144,93,5,93,93,0,-325.3015441894531,-671.9212036132812,346.6196594238281,3.7270931120841735,346.6125161321979,0.00714329163020011
fixed_token_l,l_tokens,1,1.0,145,118,4,118,118,0,-468.27044677734375,-960.9609985351562,492.6905517578125,4.175343658964513,492.67871598672355,0.011835771088954061
fixed_token_l,l_tokens,1,1.0,146,95,8,95,95,0,-409.7361145019531,-742.975830078125,333.2397155761719,3.5077864797491776,333.2340462275315,0.005669348640367389
fixed_token_l,l_tokens,1,1.0,147,100,2,100,100,0,-344.28564453125,-806.2525024414062,461.96685791015625,4.619668579101562,461.9587212520273,0.00813665812893305
fixed_token_l,l_tokens,1,1.0,148,118,14,118,118,0,-475.38690185546875,-822.9761962890625,347.58929443359375,2.9456719867253707,347.5801111336623,0.009183299931464717
fixed_token_l,l_tokens,1,1.0,149,60,1,60,60,0,-295.613037109375,-545.1915283203125,249.5784912109375,4.159641520182292,249.5779734525131,0.0005177584243938327
fixed_token_l,l_tokens,1,1.0,150,116,4,116,116,0,-465.6703796386719,-993.9871826171875,528.3168029785156,4.554455198090652,528.3054433978832,0.0113595806324156
fixed_token_l,l_tokens,1,1.0,151,75,3,75,75,0,-378.49871826171875,-645.055908203125,266.55718994140625,3.5540958658854165,266.551046365872,0.00614357553422451
fixed_token_l,l_tokens,1,1.0,152,120,9,120,120,0,-449.0089111328125,-867.8654174804688,418.85650634765625,3.4904708862304688,418.8455241005868,0.010982247069478035
fixed_token_l,l_tokens,1,1.0,153,112,6,112,112,0,-406.95489501953125,-854.0459594726562,447.091064453125,3.991884504045759,447.0795595747477,0.011504878377309069
fixed_token_l,l_tokens,1,1.0,154,98,4,98,98,0,-364.43115234375,-801.9544677734375,437.5233154296875,4.464523626833546,437.5153693277389,0.007946101948618889
fixed_token_l,l_tokens,1,1.0,155,93,5,93,93,0,-337.419921875,-638.2890014648438,300.86907958984375,3.23515139343918,300.86443575027806,0.004643839565687813
fixed_token_l,l_tokens,1,1.0,156,120,4,120,120,0,-585.744384765625,-975.5733642578125,389.8289794921875,3.2485748291015626,389.8210545478505,0.007924944336991757
fixed_token_l,l_tokens,1,1.0,157,115,3,115,115,0,-293.5281066894531,-834.35107421875,540.8229675292969,4.702808413298234,540.8152540400042,0.00771348929265514
fixed_token_l,l_tokens,1,1.0,158,81,2,81,81,0,-311.1461486816406,-677.923583984375,366.7774353027344,4.528116485218943,366.7703763352474,0.0070589674869552255
fixed_token_l,l_tokens,1,1.0,159,109,5,109,109,0,-433.74102783203125,-899.4781494140625,465.73712158203125,4.272817629192947,465.7248721632204,0.012249418810824864
fixed_token_l,l_tokens,1,1.0,160,110,5,110,110,0,-356.4228515625,-856.3326416015625,499.9097900390625,4.544634454900568,499.90126819425495,0.008521844807546586
fixed_token_l,l_tokens,1,1.0,161,88,4,88,88,0,-229.90684509277344,-705.50390625,475.59706115722656,5.404512058604848,475.59107067016885,0.005990487057715654
fixed_token_l,l_tokens,1,1.0,162,106,6,106,106,0,-374.57965087890625,-858.3526611328125,483.77301025390625,4.563896323150059,483.76767337619094,0.005336877715308219
fixed_token_l,l_tokens,1,1.0,163,100,3,100,100,0,-444.67950439453125,-848.7216796875,404.04217529296875,4.040421752929688,404.0342269495304,0.007948343438329175
